company,fiscalDateEnding,totalRevenue,grossProfit,operatingIncome,netIncome,interestExpense,costOfRevenue,researchAndDevelopment,sellingGeneralAndAdministrative,incomeBeforeTax,operatingCashflow,capitalExpenditures,cashflowFromFinancing,dividendPayout,changeInReceivables,changeInInventory,cashflowFromInvestment,totalAssets,totalLiabilities,totalCurrentAssets,totalCurrentLiabilities,cashAndShortTermInvestments,inventory,currentNetReceivables,propertyPlantEquipment,goodwill,intangibleAssets
NextEra Energy,30-09-2014,4654000000,2316000000,1163000000,660000000,316000000,2338000000,0,371000000,943000000,1520000000,784000000,-684000000,315000000,-112000000,-92000000,-973000000,72193000000,53049000000,5633000000,9572000000,485000000,1269000000,2411000000,55067000000,0,0
NextEra Energy,31-12-2014,4664000000,2546000000,1531000000,884000000,321000000,2118000000,0,310000000,1337000000,1532000000,916000000,843000000,316000000,256000000,-23000000,-2283000000,74929000000,54761000000,6944000000,9663000000,577000000,1292000000,1805000000,55705000000,147000000,505000000
NextEra Energy,31-03-2015,4104000000,2006000000,1129000000,650000000,321000000,2098000000,0,326000000,936000000,1181000000,917000000,275000000,341000000,118000000,43000000,-1564000000,74929000000,54465000000,6297000000,9386000000,469000000,1249000000,2027000000,56233000000,0,0
NextEra Energy,30-06-2015,4358000000,2242000000,1146000000,721000000,280000000,2116000000,0,350000000,994000000,1753000000,947000000,519000000,342000000,-126000000,-29000000,-2190000000,77201000000,55600000000,6346000000,9421000000,551000000,1278000000,2139000000,58310000000,0,0
NextEra Energy,30-09-2015,4954000000,2663000000,1481000000,881000000,311000000,2291000000,0,377000000,1302000000,1579000000,1119000000,774000000,348000000,-115000000,-66000000,-1723000000,79963000000,57137000000,6657000000,10371000000,1181000000,1344000000,2310000000,59835000000,0,0
NextEra Energy,31-12-2015,4069000000,1977000000,875000000,517000000,299000000,2092000000,0,144000000,757000000,1603000000,889000000,315000000,354000000,,69000000,-2528000000,82479000000,59367000000,6795000000,10107000000,571000000,1259000000,1784000000,61386000000,778000000,1207000000
NextEra Energy,31-03-2016,3835000000,2108000000,1234000000,654000000,509000000,1727000000,0,333000000,896000000,1545000000,1265000000,2193000000,401000000,188000000,-27000000,-3681000000,84637000000,61007000000,7096000000,10587000000,628000000,1287000000,2267000000,62894000000,0,0
NextEra Energy,30-06-2016,3817000000,2014000000,1169000000,561000000,602000000,1803000000,0,101000000,763000000,1725000000,1082000000,133000000,402000000,-228000000,24000000,-1756000000,85420000000,61538000000,6512000000,11336000000,730000000,1254000000,2673000000,64157000000,0,0
NextEra Energy,30-09-2016,4805000000,2755000000,1279000000,753000000,369000000,2050000000,0,370000000,1207000000,2024000000,972000000,-527000000,402000000,-110000000,-56000000,-1546000000,87864000000,62995000000,6747000000,10456000000,681000000,1309000000,2859000000,65617000000,0,0
NextEra Energy,31-12-2016,3698000000,1846000000,926000000,966000000,387000000,1852000000,0,546000000,1521000000,1042000000,921000000,696000000,407000000,,59000000,-1127000000,89993000000,64662000000,7409000000,10919000000,1292000000,1289000000,2439000000,66912000000,779000000,1253000000
NextEra Energy,31-03-2017,3972000000,2235000000,2362000000,1583000000,360000000,1737000000,0,757000000,2266000000,1258000000,1842000000,1683000000,460000000,,0,-3670000000,91205000000,64736000000,5827000000,9761000000,600000000,1303000000,2160000000,68400000000,0,0
NextEra Energy,30-06-2017,4404000000,2542000000,1276000000,793000000,430000000,1862000000,0,375000000,1093000000,1993000000,989000000,-6000000,460000000,,0,-1844000000,92890000000,66014000000,5947000000,8950000000,642000000,1313000000,2480000000,69656000000,0,0
NextEra Energy,30-09-2017,4808000000,2815000000,1351000000,847000000,381000000,1993000000,0,392000000,1220000000,2078000000,1078000000,85000000,462000000,,0,-1337000000,96781000000,69460000000,7027000000,11604000000,1381000000,1352000000,2750000000,71088000000,0,0
NextEra Energy,31-12-2017,4010000000,2105000000,236000000,2157000000,387000000,1905000000,0,334000000,86000000,1253000000,1536000000,1169000000,463000000,,0,-2083000000,97827000000,68329000000,7157000000,11232000000,1714000000,1273000000,2737000000,72416000000,764000000,1287000000
NextEra Energy,31-03-2018,3857000000,2267000000,1059000000,4431000000,226000000,1590000000,0,363000000,5084000000,1290000000,1288000000,1310000000,523000000,,0,-3667000000,94284000000,58291000000,5612000000,9579000000,550000000,1205000000,2389000000,67196000000,0,0
NextEra Energy,30-06-2018,4063000000,2321000000,1146000000,781000000,394000000,1742000000,0,332000000,913000000,1643000000,1415000000,-123000000,524000000,,0,-1688000000,95490000000,59318000000,5885000000,10184000000,478000000,1159000000,2891000000,68659000000,0,0
NextEra Energy,30-09-2018,4416000000,2503000000,968000000,1005000000,168000000,1913000000,0,387000000,1066000000,2292000000,1729000000,882000000,523000000,,0,-3206000000,98603000000,61265000000,8349000000,12807000000,497000000,1083000000,3119000000,68572000000,0,0
NextEra Energy,31-12-2018,4376000000,2570000000,1101000000,422000000,711000000,1806000000,0,3676000000,272000000,1368000000,1578000000,5565000000,531000000,,,-2389000000,1.03702E+11,66289000000,6393000000,17563000000,638000000,1223000000,2969000000,70334000000,891000000,708000000
NextEra Energy,31-03-2019,4075000000,2293000000,1135000000,680000000,714000000,1782000000,,1185000000,680000000,1597000000,5886000000,1427000000,598000000,,,-6945000000,1.09029E+11,71189000000,8222000000,17926000000,972000000,1410000000,2974000000,74794000000,3488000000,
NextEra Energy,30-06-2019,4970000000,2996000000,1747000000,1234000000,601000000,1974000000,,962000000,1263000000,1684000000,1505000000,625000000,599000000,,,-1946000000,1.10552E+11,72126000000,7471000000,14412000000,1019000000,1427000000,3121000000,76136000000,3496000000,
NextEra Energy,30-09-2019,5572000000,3443000000,1593000000,879000000,746000000,2129000000,,1418000000,856000000,2962000000,2342000000,471000000,600000000,,,-3572000000,1.14222E+11,74048000000,7679000000,13314000000,1131000000,1451000000,3330000000,78995000000,4129000000,
NextEra Energy,31-12-2019,4588000000,2469000000,877000000,975000000,188000000,2119000000,,1366000000,1036000000,1912000000,1344000000,1350000000,611000000,,,-3714000000,1.17691E+11,76331000000,7408000000,13853000000,600000000,1328000000,2807000000,82010000000,4204000000,552000000
NextEra Energy,31-03-2020,4613000000,2962000000,1981000000,421000000,1311000000,1651000000,,963000000,73000000,1894000000,1792000000,3961000000,685000000,,,-3135000000,1.20637E+11,79762000000,9725000000,13722000000,3335000000,1371000000,2621000000,83873000000,4201000000,
NextEra Energy,30-06-2020,4204000000,2569000000,1186000000,1275000000,320000000,1635000000,,1306000000,1314000000,1898000000,1954000000,-1238000000,686000000,,,-3050000000,1.21961E+11,80387000000,7581000000,12365000000,1009000000,1367000000,2867000000,86326000000,4213000000,
NextEra Energy,30-09-2020,4785000000,2752000000,1008000000,1229000000,208000000,2033000000,,1387000000,1252000000,2839000000,1307000000,1191000000,686000000,,,-3021000000,1.26382E+11,84320000000,9026000000,15712000000,1961000000,1414000000,3277000000,88855000000,4214000000,
NextEra Energy,31-12-2020,4395000000,2424000000,940000000,-5000000,111000000,1971000000,,1451000000,-225000000,1352000000,2355000000,2260000000,686000000,,,-4493000000,1.27684E+11,82755000000,7382000000,15558000000,1105000000,1552000000,2974000000,91803000000,4254000000,693000000
NextEra Energy,31-03-2021,3726000000,1831000000,669000000,1666000000,421000000,1895000000,,1430000000,1748000000,1292000000,1576000000,3743000000,755000000,,,-4420000000,1.32441E+11,86711000000,8237000000,15783000000,1462000000,1604000000,3286000000,54918000000,4853000000,
NextEra Energy,30-06-2021,3927000000,1958000000,510000000,256000000,757000000,1969000000,,1333000000,-68000000,2203000000,1866000000,806000000,756000000,,,-3741000000,1.35013E+11,89899000000,8061000000,16818000000,884000000,1596000000,3402000000,96811000000,4846000000,
NextEra Energy,30-09-2021,4370000000,2077000000,379000000,447000000,335000000,2293000000,,1378000000,277000000,2741000000,1764000000,517000000,756000000,,,-3684000000,1.39163E+11,94516000000,9572000000,20456000000,692000000,1744000000,3858000000,99141000000,4844000000,
NextEra Energy,31-12-2021,5046000000,2723000000,1355000000,1204000000,632000000,2323000000,,1536000000,1217000000,1317000000,2624000000,741000000,757000000,,,-1746000000,1.40912E+11,95488000000,9288000000,17437000000,639000000,1561000000,4108000000,99348000000,4844000000,742000000
NextEra Energy,31-03-2022,2890000000,565000000,-775000000,-693000000,142000000,2325000000,,1414000000,-1052000000,1962000000,2300000000,4153000000,836000000,,,-4693000000,1.44945E+11,1.00693E+11,10988000000,22423000000,1477000000,1586000000,4291000000,1.01935E+11,4844000000,
NextEra Energy,30-06-2022,5183000000,2617000000,948000000,1113000000,217000000,2566000000,,1487000000,1407000000,2831000000,2225000000,3542000000,835000000,,,-4615000000,1.5177E+11,1.07163E+11,14332000000,26821000000,2861000000,1642000000,5131000000,1.05393E+11,4843000000,
NextEra Energy,30-09-2022,6719000000,3561000000,1862000000,1696000000,259000000,3158000000,,1635000000,1882000000,2474000000,2052000000,1543000000,836000000,,,-4541000000,1.56409E+11,1.09663E+11,12891000000,27793000000,2508000000,1791000000,5329000000,1.08447E+11,4872000000,
NextEra Energy,31-12-2022,6164000000,3396000000,2046000000,1267000000,685000000,2768000000,,1447000000,1596000000,995000000,3165000000,2991000000,845000000,,,-18359000000,1.58935E+11,1.09499E+11,13490000000,26695000000,1601000000,1934000000,5411000000,1.11059E+11,4854000000,759000000
NextEra Energy,31-03-2023,6716000000,4282000000,2942000000,1785000000,1183000000,2434000000,,1585000000,2171000000,1673000000,2294000000,6890000000,930000000,,,-7817000000,1.65357E+11,1.12378E+11,13549000000,25377000000,2275000000,1915000000,3932000000,1.14929E+11,5184000000,
NextEra Energy,30-06-2023,7349000000,4863000000,2799000000,2564000000,135000000,2486000000,,1697000000,3061000000,3086000000,2504000000,478000000,946000000,,,-4997000000,1.68275E+11,1.13899E+11,13122000000,24871000000,1577000000,1931000000,4594000000,1.1774E+11,5184000000,
NextEra Energy,30-09-2023,7172000000,4422000000,1836000000,1018000000,26000000,2750000000,,,973000000,3664000000,2656000000,2335000000,947000000,,,-18777000000,1.71674E+11,1.15106E+11,14244000000,28496000000,1568000000,2074000000,4961000000,1.20883E+11,5043000000,
NextEra Energy,31-12-2023,6878000000,4411000000,2660000000,1210000000,1980000000,2467000000,,,1083000000,2878000000,2094000000,2446000000,959000000,,,-4690000000,1.77489E+11,1.18465E+11,15361000000,27963000000,2690000000,2106000000,6040000000,,5091000000,1692000000
NextEra Energy,31-03-2024,5731000000,3402000000,2013000000,2268000000,323000000,2329000000,,,2164000000,3077000000,2468000000,5038000000,1058000000,,,-9321000000,1.7995E+11,1.20561E+11,12680000000,24803000000,1642000000,2131000000,5195000000,,5085000000,
NextEra Energy,30-06-2024,6069000000,3618000000,1670000000,1622000000,820000000,2451000000,,,1232000000,3933000000,2143000000,762000000,1057000000,,,-4805000000,1.84724E+11,1.25288E+11,12803000000,26231000000,1551000000,2155000000,5786000000,,5087000000,
NextEra Energy,30-09-2024,7567000000,4869000000,2856000000,1592000000,1817000000,2698000000,,,1596000000,4269000000,2061000000,459000000,1061000000,,,-4258000000,1.86013E+11,1.26475E+11,12180000000,29647000000,2263000000,2258000000,4976000000,,4919000000,
NextEra Energy,31-12-2024,5385000000,2977000000,941000000,873000000,725000000,2408000000,,,1044000000,1981000000,1842000000,741000000,1059000000,,,-3880000000,1.90144E+11,1.29283E+11,11951000000,25355000000,1487000000,2214000000,4768000000,,4866000000,1715000000
NextEra Energy,31-03-2025,6247000000,3909000000,2256000000,464000000,1774000000,2338000000,,,-57000000,2769000000,2501000000,6103000000,1166000000,,,-7724000000,1.94264E+11,1.33898E+11,12648000000,22861000000,2419000000,2326000000,4589000000,,4866000000,
NextEra Energy,30-06-2025,6700000000,4296000000,1911000000,1640000000,1060000000,2404000000,,,1383000000,3189000000,2501000000,2057000000,1166000000,,,-5821000000,1.9883E+11,1.37898E+11,12493000000,23047000000,1728000000,2207000000,5587000000,,4867000000,
Duke Energy,30-06-2005,5274000000,2269000000,766000000,309000000,295000000,3005000000,0,0,485000000,1193000000,619000000,-595000000,256000000,,-206000000,-550000000,55995000000,37655000000,7962000000,7799000000,1009000000,957000000,2905000000,33390000000,,4106000000
Duke Energy,30-09-2005,3028000000,2224000000,890000000,41000000,228000000,804000000,0,0,1411000000,479000000,599000000,-422000000,290000000,,-138000000,-739000000,53333000000,36635000000,8109000000,7552000000,377000000,879000000,2131000000,28600000000,,3773000000
Duke Energy,31-12-2005,3116000000,2161000000,569000000,606000000,249000000,955000000,0,0,609000000,280000000,660000000,-380000000,293000000,,69000000,234000000,54723000000,37535000000,7957000000,8418000000,511000000,863000000,2580000000,29200000000,,3775000000
Duke Energy,31-03-2006,1620000000,1232000000,338000000,358000000,250000000,388000000,0,0,311000000,720000000,629000000,-319000000,289000000,,174000000,-127000000,51417000000,34138000000,5210000000,6102000000,785000000,799000000,2071000000,29459000000,,3782000000
Duke Energy,30-06-2006,2903000000,1820000000,215000000,355000000,339000000,1083000000,0,0,247000000,713000000,764000000,-1351000000,392000000,,-30000000,594000000,70368000000,43953000000,6815000000,8070000000,752000000,1201000000,2253000000,40895000000,,9090000000
Duke Energy,30-09-2006,3279000000,2115000000,625000000,763000000,337000000,1164000000,0,0,791000000,1269000000,892000000,996000000,402000000,,-48000000,-2197000000,70282000000,42975000000,8182000000,7277000000,820000000,1243000000,1969000000,40803000000,,9193000000
Duke Energy,31-12-2006,3836000000,2490000000,392000000,387000000,81861000000,1346000000,0,2.1892E+11,369000000,1008000000,1096000000,-1287000000,405000000,,-120000000,407000000,68700000000,41793000000,6940000000,6613000000,948000000,1358000000,2256000000,41447000000,,9080000000
Duke Energy,31-03-2007,3035000000,1955000000,566000000,357000000,164000000,1080000000,0,0,454000000,916000000,803000000,-700000000,265000000,,15000000,-594000000,48229000000,27392000000,5132000000,4553000000,570000000,950000000,1466000000,29378000000,,5487000000
Duke Energy,30-06-2007,2966000000,1915000000,462000000,293000000,160000000,1051000000,0,0,422000000,516000000,784000000,112000000,662000000,,-76000000,-587000000,48448000000,27836000000,5029000000,5014000000,611000000,1027000000,1486000000,29799000000,,5463000000
Duke Energy,30-09-2007,3688000000,2359000000,888000000,607000000,178000000,1329000000,0,0,834000000,1057000000,628000000,-471000000,278000000,,4000000,-522000000,49027000000,27764000000,5270000000,4676000000,675000000,1029000000,1778000000,30134000000,,5403000000
Duke Energy,31-12-2007,2771000000,2004000000,572000000,243000000,81861000000,767000000,0,2.1892E+11,524000000,719000000,910000000,-268000000,116000000,,21000000,-448000000,49704000000,28324000000,4925000000,5708000000,678000000,1012000000,1767000000,31110000000,16944000000,3.76908E+11
Duke Energy,31-03-2008,3337000000,2106000000,751000000,465000000,182000000,1231000000,0,0,686000000,1012000000,1067000000,27000000,278000000,,66000000,-1075000000,49647000000,28053000000,4207000000,4931000000,642000000,946000000,1652000000,31692000000,4650000000,5353000000
Duke Energy,30-06-2008,3229000000,2103000000,683000000,351000000,194000000,1126000000,0,0,503000000,683000000,1075000000,844000000,272000000,,-75000000,-1452000000,51598000000,30108000000,5284000000,4959000000,717000000,1026000000,1845000000,32465000000,4654000000,5348000000
Duke Energy,30-09-2008,3508000000,2097000000,577000000,215000000,176000000,1411000000,0,0,346000000,782000000,1069000000,1334000000,301000000,,-94000000,-957000000,52769000000,31264000000,5852000000,5060000000,1876000000,1125000000,1656000000,33248000000,4705000000,5380000000
Duke Energy,31-12-2008,3133000000,1881000000,475000000,331000000,741000000,1252000000,0,0,357000000,851000000,1175000000,-614000000,292000000,,-106000000,-1127000000,53077000000,31926000000,5273000000,4345000000,986000000,1135000000,1653000000,34036000000,4720000000,680000000
Duke Energy,31-03-2009,3312000000,2093000000,681000000,349000000,184000000,1219000000,0,0,525000000,190000000,870000000,919000000,296000000,,-110000000,-894000000,53584000000,32202000000,5320000000,3524000000,1201000000,1243000000,1465000000,34505000000,4721000000,639000000
